route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
60,29179060,"Proveysieux, Planfay Haut",12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_60_2,1,2
15,28977842,"Grenoble, Verdun - Préfecture",1234567-MAHS06_ST5_0_HI2425,1,SEM_15_10,1,2
4,29740272,"Eybens, Le Verderet",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C4_1,1,2
E,29834855,"Fontanil-Cornillon, Palluel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,1,SEM_E_1,1,2
D,29830136,"Grenoble, Gares",12345-MGHLV09_ST0_15_HI2425,1,SEM_D_5,1,2
A,29542786,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
E,29839562,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
42,29056635,"Meylan, La Détourbe",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_42_1,1,2
15,28977887,"Domène, Chenevières",1234567-MAHD06_ST6_0_HI2425,0,SEM_15_8,1,2
3,29642964,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C3_1,1,2
15,29478543,"Domène, Chenevières",12345-MAHLVI09_ST21_0_HI2425,0,SEM_15_13,1,2
18,29401475,"Poisat, Cimetière Intercommunal",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_18_3,1,2
C,29830878,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
3,29643085,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C3_1,1,2
70,29263160,"Montchaboud, Montchaboud Le Village",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_70_1,1,2
D,28900270,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_D_6,1,2
A,29857011,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
B,29150429,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
2,29191701,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
E,29839410,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
E,29850484,"Grenoble, Louise Michel",1234567-MGHS12_ST5_4_HI2425,0,SEM_E_2,1,2
A,29270681,"Fontaine, La Poya",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_A_4,1,2
8,29782846,"Grenoble, Victor Hugo - Belgrade",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C8_1,1,2
E,29033933,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_5,1,2
2,29322705,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
80,29109897,"Grenoble, Verdun - Préfecture",12345-MIHLV09_ST0_5_HI2425,0,SEM_80_1,1,2
E,29063231,"Fontanil-Cornillon, Palluel",1234567-MGHS02_ST5_3_HI2425,1,SEM_E_1,1,2
A,29856715,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
16,29772991,"Saint-Martin-d'Hères, Les Alloves",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_16_5,1,2
10,29869201,"Bernin, Cloyères",1234567-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_C10_2,1,2
A,29857000,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
2,29191607,"Grenoble, Louise Michel",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C2_1,1,2
25,29844623,"Vif, La Valonne",12345-MAHLV06_ST0_0_HI2425,0,SEM_25_1,1,2
24,29846834,"Gières, Gières Gare - Chamandier",12345-MAHLV06_ST0_0_HI2425,1,SEM_24_2,1,2
5,29308570,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C5_1,1,2
5,29693623,"Grenoble, Palais de Justice - Gare",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C5_1,1,2
4,29643185,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C4_2,1,2
80,29021034,"Crolles, Le Brocey",1234567-MIHS48_ST5_1_HI2425,1,SEM_80_2,1,2
8,30058200,"Grenoble, Victor Hugo - Belgrade",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C8_1,1,2
A,29856972,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
D,29846377,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_17_HI2425,0,SEM_D_6,1,2
4,29740570,"Eybens, Le Verderet",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C4_1,1,2
15,29478481,"Domène, Les Arnauds",12345-MAHLVI09_ST21_0_HI2425,0,SEM_15_13,1,2
D,29830073,"Grenoble, Gares",12345-MGHLV09_ST0_15_HI2425,1,SEM_D_5,1,2
16,29188951,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_16_6,1,2
8,29499303,"Grenoble, Victor Hugo - Belgrade",1234567-MSHSAH02_ST5_2_HI2425,1,SEM_C8_1,1,2
7,29747442,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C7_1,1,2
18,29444695,"Poisat, Cimetière Intercommunal",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_18_3,1,2
E,29839511,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
16,29293442,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_16_6,1,2
C,29729701,"Seyssins, Le Prisme",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_C_2,1,2
A,29847269,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
6-HI2425,29300303,"Grenoble, Oxford",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,0,SEM_C6_4,1,2
20,29773813,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_20_1,1,2
2,29645300,"Claix, Pont Rouge",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C2_2,1,2
6-HI2425,29894970,"Seyssins, Le Prisme",1234567-MSHDF12_ST6_0_HI2425,1,SEM_C6_3,1,2
E,29034128,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
A,30018480,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
4,29552057,"Grenoble, Victor Hugo",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,1,SEM_C4_2,1,2
C,28905993,"Seyssins, Le Prisme",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_C_2,1,2
90,29491294,"Saint-Ismier, Collège Grésivaudan",12345-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,1,SEM_90_2,1,2
6-HI2425,29926824,"Grenoble, Oxford",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C6_2,1,2
6-HI2425,29300356,"Eybens, Maisons Neuves",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,1,SEM_C6_3,1,2
1,29982654,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C1_4,1,2
7,29750571,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,0,SEM_C7_3,1,2
20,29613453,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_20_3,1,2
5,29536592,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C5_1,1,2
1,29982575,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C1_1,1,2
17,29236790,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_17_2,1,2
20,29773880,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_20_1,1,2
E,29273213,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
A,29856658,"Grenoble, Polesud - Alpexpo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
17,29236745,"Meylan, Lycée du Grésivaudan",12345-MAHLV06_ST0_0_HI2425,0,SEM_17_1,1,2
2,29191709,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
8,30058130,"Gières, Université - IUT-STAPS",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C8_4,1,2
40,28978414,"Grenoble, Victor Hugo",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_40_2,1,2
E,29834955,"Fontanil-Cornillon, Palluel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,1,SEM_E_1,1,2
46,29101184,"Saint-Paul-de-Varces, Saint-Paul-de-Varces Place",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_46_5,1,2
1,29982664,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C1_6,1,2
E,29850869,"Fontanil-Cornillon, Palluel",1234567-MGHD12_ST6_2_HI2425,1,SEM_E_1,1,2
B,29829651,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
19,29651516,"Seyssins, Garlettes",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_19_1,1,2
A,29847111,"Grenoble, Grand'place",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_1,1,2
C,29830977,"Seyssins, Le Prisme",12345-MGHLV09_ST0_15_HI2425,1,SEM_C_2,1,2
2,29195111,"Grenoble, Louise Michel",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C2_1,1,2
17,29236806,"Corenc, Montfleury",12345-MAHLV06_ST0_0_HI2425,0,SEM_17_1,1,2
2,29191669,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
A,29856842,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
2,29322746,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
C,28905948,"Seyssins, Le Prisme",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_C_2,1,2
5,29983118,"Grenoble, Palais de Justice - Gare",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C5_1,1,2
18,29401516,"Poisat, Cimetière Intercommunal",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_18_3,1,2
E,29835193,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
15,29478466,"Domène, Les Arnauds",12345-MAHLVI09_ST21_0_HI2425,0,SEM_15_3,1,2
C,29830794,"Seyssins, Le Prisme",12345-MGHLV09_ST0_15_HI2425,1,SEM_C_2,1,2
90,29491668,"Gières, Gières Gare - Université",12345-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,0,SEM_90_1,1,2
NAVB,29830637,"Gières, Gières Gare - Université",12345-MGHLV09_ST0_15_HI2425-MGHLV10_ST0_17_HI2425,0,,1,2
8,30054307,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C8_1,1,2
5,29536541,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C5_1,1,2
B,29829724,"La Tronche, Grand Sablon",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
B,29028440,"Gières, Plaine des Sports",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_B_1,1,2
17,29710718,"Corenc, Montfleury",1234567-MAHS06_ST5_0_HI2425,0,SEM_17_1,1,2
B,29337534,"Grenoble, Oxford",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_B_2,1,2
C,29751178,"Saint-Martin-d'Hères, Université - Condillac",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_C_1,1,2
A,29856677,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
20,29612423,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_20_1,1,2
E,29835010,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
12,29127418,"Goncelin, Goncelin Gare",12345-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,1,SEM_C12_1,1,2
C,29070023,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
C,29729853,"Seyssins, Le Prisme",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_C_2,1,2
88,29109945,"Saint-Martin-d'Uriage, Saint-Martin-d'Uriage Mairie",12345-MIHLV09_ST0_5_HI2425,0,SEM_88_2,1,2
A,29936419,"Le Pont-de-Claix, L'Etoile",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,0,SEM_A_3,1,2
7,29750542,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,0,SEM_C7_3,1,2
5,29536455,"Gières, Université - Biologie",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C5_2,1,2
84,29021392,"Le Touvet, Grandes Terres",12345-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,0,SEM_84_2,1,2
E,29273137,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
3,29740224,"Grenoble, Victor Hugo",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C3_1,1,2
A,29856847,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
A,29847279,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
1,29429476,"Grenoble, Cité Jean Macé",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C1_5,1,2
15,28977905,"Grenoble, Verdun - Préfecture",1234567-MAHD06_ST6_0_HI2425,1,SEM_15_9,1,2
8,29499338,"Grenoble, Victor Hugo - Belgrade",1234567-MSHSAH02_ST5_2_HI2425,1,SEM_C8_1,1,2
C,29835607,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
16,29293419,"Saint-Martin-d'Hères, Les Alloves",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_16_5,1,2
B,29150464,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
A,30018287,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
E,29850438,"Grenoble, Louise Michel",1234567-MGHS12_ST5_4_HI2425,0,SEM_E_2,1,2
B,29829702,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
6-HI2425,29930309,"Grenoble, Oxford",1234567-MSHSAH12_ST5_0_HI2425,0,SEM_C6_4,1,2
4,29643045,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C4_2,1,2
1,28952099,"Meylan, Maupertuis",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C1_2,1,2
A,29856651,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
84,29183001,"Grenoble, Gare Routière",1234567-MIHD36_ST6_0_HI2425,1,SEM_84_1,1,2
5,29536517,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C5_1,1,2
7,29747854,"Échirolles, Comboire",1234567-MEHS02_ST5_1_HI2425,1,SEM_C7_4,1,2
20,29612457,"Veurey-Voroize, La Rive",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_20_2,1,2
60,29056285,"Proveysieux, Planfay Haut",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_60_2,1,2
E,29034096,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
C,28905994,"Saint-Martin-d'Hères, Université - Condillac",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,0,SEM_C_1,1,2
15,29478526,"Domène, Les Arnauds",12345-MAHLVI09_ST21_0_HI2425,0,SEM_15_13,1,2
4,29740666,"Eybens, Le Verderet",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C4_1,1,2
54,29178992,"Grenoble, Oxford",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_54_1,1,2
D,29830163,"Grenoble, Gares",12345-MGHLV09_ST0_15_HI2425,1,SEM_D_5,1,2
E,29835007,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
3,29740381,"Grenoble, Grand'place",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C3_2,1,2
B,29150237,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
2,29645255,"Grenoble, Louise Michel",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C2_1,1,2
E,29839795,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
D,28887693,"Grenoble, Gares",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,1,SEM_D_5,1,2
19,29639114,"Sassenage, L'Ovalie",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_19_2,1,2
1,29001041,"Grenoble, Cité Jean Macé",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C1_5,1,2
4,29552114,"Eybens, Le Verderet",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C4_1,1,2
D,28879450,"Grenoble, Gares",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_D_5,1,2
3,29740277,"Échirolles, Centre du graphisme",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C3_2,1,2
1,29429378,"Meylan, Maupertuis",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C1_2,1,2
8,29782879,"Gières, Université - IUT-STAPS",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C8_4,1,2
8,29772421,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF02_ST6_4_HI2425,1,SEM_C8_1,1,2
21,29120881,"Seyssins, Le Prisme",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_21_2,1,2
C,29830980,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
D,29846309,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_17_HI2425,0,SEM_D_6,1,2
17,29236652,"Grenoble, Verdun - Préfecture",12345-MAHLVI09_ST21_0_HI2425,1,SEM_17_2,1,2
6-HI2425,29930416,"Seyssins, Le Prisme",1234567-MSHSAH12_ST5_0_HI2425,1,SEM_C6_3,1,2
B,29829567,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
E,29834949,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
5,29693479,"Grenoble, Palais de Justice - Gare",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C5_1,1,2
3,29642965,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C3_1,1,2
B,29028289,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
A,29936179,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
21,29076418,"Claix, Pont Rouge",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_21_1,1,2
10,29615480,"Échirolles, Marie Curie",1234567-MFHS05_ST5_0_HI2425,0,SEM_C10_1,1,2
13,29360894,"Voreppe, Voreppe Gare",12345-MIHLV09_ST0_5_HI2425,1,,1,2
A,29847079,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
14,29088821,"Grenoble, Gares",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_C14_6,1,2
7,29975176,"Seyssins, Comboire",1234567-MEHS12_ST5_1_HI2425,1,SEM_C7_2,1,2
23,29516603,"Saint-Martin-d'Hères, Université - Condillac",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,1,SEM_23_2,1,2
6-HI2425,29894946,"Grenoble, Oxford",1234567-MSHDF12_ST6_0_HI2425,0,SEM_C6_2,1,2
B,29829572,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
8,30058826,"Grenoble, Victor Hugo - Belgrade",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C8_1,1,2
